polymer_id,unique_polymer_id,Polymer_names
9814,4529,polybenzoxazine
9815,4529,polynaphthoxazine
9816,4529,polybismaleimide
9817,4529,polygenipin
9818,4529,(GcA-coll)-cl-poly
9819,4529,polycyanurate
9820,4529,poly(oHPNI-ddm)
9821,4530,poly(P-a)
9822,4530,polybenzoxazines
9823,4530,p-PDI polyurea
9824,4530,poly(BA-a)
9825,4530,polyHMA
9826,4530,polyNMDA
9827,4531,polybenzoxazinone
9828,4532,poly(hydroxyamide)
9829,4532,polybenzoxazole
9830,4532,poly(o-hydroxyamide)
9831,4533,polybenzyl ether
9832,4534,polybetaine
9833,4535,polybetaines
9834,4536,polybibenzoates
9835,4537,poly(ethylene)oxide
9836,4537,polybiguanide
9837,4538,polybiguanides
9838,4539,polybinaphthalene
9839,4540,azo-polyimides
9840,4540,polybinaphthalenes
9841,4541,polyphenyleneethynylene
9842,4541,liquid‐crystalline polyacetylenes
9843,4541,poly(dimethylsilylenearylenevinylene)s
9844,4541,poly(meta‐phenylene)
9845,4541,poly(pyridinium salt)
9846,4541,polybinaphthyl
9847,4541,poly(1‐pentyne)s
9848,4541,poly(bithienylene‐phenylene)
9849,4542,helical poly(N-propargylamides)
9850,4542,polybinaphthyls
9851,4543,polybiselenophene
9852,4544,polybisnorbornene
9853,4545,polybithiophene
9854,4546,polybithiophenes
9855,4546,6FDA polyimides
9856,4546,Organopolysiloxanes
9857,4546,poly(1-methylpropargyl ester)s
9858,4546,"poly(9,10-anthryleneethynylene)"
9859,4546,poly(MeOHPy)
9860,4546,"poly(2,7-fluorene)s"
9861,4546,poly-8an
9862,4547,polymetallocene
9863,4547,poly(thiophene acetic acid)
9864,4547,polyborane
9865,4547,polyanline
9866,4548,polyboranes
9867,4548,PA-6Ar polyamides
9868,4548,poly(urethane-biuret)
9869,4549,polyborate
9870,4550,polyborates
9871,4551,polyborosilazane
9872,4551,poly(S-PTMP)
9873,4551,polydisulfide
9874,4552,polyborosiloxane
9875,4552,organopolysilazane
9876,4553,polybrene
9877,4554,polybromopyrroles
9878,4555,polybromostyrene
9879,4556,polybut-3-en-2-one
9880,4557,epoxide polysiloxane
9881,4557,"epoxidized cis‐1,4‐polybutadiene"
9882,4557,polybutadien
9883,4558,polybutadiene diacrylate
9884,4558,"α,ω‐dihydroxy polydimethylsiloxane"
9885,4559,poly (alkyl methacrylates)
9886,4559,polyurethane‐OPV
9887,4559,polyester 1R
9888,4559,OEGylated poly(amino acid)s
9889,4559,polybutadiene polyurethanes
9890,4560,polybutadiene‐styrene
9891,4560,polyol‐clay
9892,4560,"poly(ethylene 2,6‐naphthalene dicarboxylate)"
9893,4561,poly(substituted methylene)
9894,4561,polybutadienyl
9895,4561,polydienyl
9896,4562,polybutadienyl lithium
9897,4563,cis-transoidal polyphenylacetylene
9898,4563,poly(propylene-alt-MMA)
9899,4563,"poly(1,3-diene)"
9900,4563,methyl branched polyethylene
9901,4563,polybutadienyl(butadiene)
9902,4564,polybutenes
9903,4564,ɛ-polycaprolactone
9904,4564,polyisoxazoline
9905,4564,poly(NMFAm)
9906,4564,poly(p-chlorostyrene)
9907,4565,poly(alkyl acrylate)
9908,4565,polybutyl acrylate
9909,4566,polybutylacrylate
9910,4567,polybutylene adipate
9911,4567,poly(isosorbide succinate)
9912,4567,poly(caprolactone) glycol
9913,4568,hydroxylated polyisoprene
9914,4568,polybutylene oxide
9915,4569,polybutylene sebacate
9916,4570,poly(ethylene glycol terephthalate)
9917,4570,"poly(1,4‐butylene succinate)"
9918,4570,poly(ε-carprolactone)
9919,4570,poly(ethylene terephthalate glycol)
9920,4570,poly(ethylene naphthalenate)
9921,4570,polypropylene terephthalate
9922,4570,polylatic acid
9923,4570,"poly(ethylene 2,6-naphthalenedicarboxylate)"
9924,4570,polybutylene terephtalate
9925,4571,polybutylenesuccinate
9926,4571,polyhydroxybutirate
9927,4572,polycalixamides
9928,4573,polycalixarene
9929,4574,polycaproamide
9930,4575,poly(ethylene glycol)‐diacrylate
9931,4575,polycaprolactone diacrylate
9932,4575,poly(butylene glycol adipate)
9933,4575,acryloyloxyethylaminopolysuccinimide
9934,4576,poly(tetramethylene ether) glycol
9935,4576,polyether glycol
9936,4576,polycaprolactone diol
9937,4577,poly(adipate) diols
9938,4577,polycaprolactone triol
9939,4577,polycaprolactone diols
9940,4578,polycaprolactone-diol
9941,4579,polycaprolactone.Display
9942,4580,polycaprolactonediol
9943,4580,polytetrahydrofurane
9944,4580,polyhexane
9945,4581,polycaprolactones
9946,4581,poly(lactic acids)
9947,4582,polycarbamate
9948,4583,polycarbamates
9949,4584,poly-quats
9950,4584,polyazomethine ether
9951,4584,poly(arylene-vinylene)
9952,4584,polycarbenes
9953,4584,poly(arylene-ethynylene)
9954,4585,polycarbogermane
9955,4586,polycarbohydrate
9956,4586,poly(disulfide)
9957,4586,OEGylated poly(glutamic acid)s
9958,4587,polycarbon
9959,4588,polycarbonate macrodiol
9960,4589,polycarbonate polyurethane
9961,4590,polyvinyl siloxanes
9962,4590,polycarbonate urethane
9963,4591,polycarbonate.High
9964,4591,homopolyethene
9965,4592,polycarbonateAll
9966,4593,polycarbonatediol
9967,4594,polycarbonatediols
9968,4595,polyaryl ether ketone
9969,4595,polytriazoleimide
9970,4595,polyglycidyloxypropyl silsesquioxane
9971,4595,polyhexamethylene carbonate diol
9972,4595,poly(methyltrifluoropropylsiloxane)
9973,4595,polycarbonate‐urethane
9974,4596,polycarbonate−polyfluorostyrene
9975,4597,poly(ferrocenium)
9976,4597,polycarbonium
9977,4598,polysachcharide
9978,4598,polycarbophil
9979,4599,polycarbopol
9980,4600,polycarbosilane
9981,4600,polyborosilazanes
9982,4600,polymethylsilane
9983,4600,polycarbonsilane
9984,4600,polycarbosilazane
9985,4600,polytitanosilazane
9986,4600,polycarbosiloxane
9987,4600,thiopolyurethanes
9988,4600,polymethylsiloxane
9989,4601,polycarbosilane-siloxane
9990,4602,poly(methyl hydrosiloxane)
9991,4602,poly(alkylene trimethylsilylphosphite)s
9992,4602,polyphenyloxamidines
9993,4602,polycarbosilanes
9994,4602,polysilazanes
9995,4602,polymethylhydrosiloxanes
9996,4602,polysilaethylene
9997,4603,polycarbosilazanes
9998,4603,poly(carbosilanes)
9999,4603,polysiloxysilane
10000,4603,hydridopolysilazane
10001,4604,polysiloxane diols
10002,4604,"α,ω-bis(aminopropyl)polydimethylsiloxane"
10003,4604,polycarbosiloxanes
10004,4604,poly(ε-caprolactone)-diol
10005,4605,polyphosphobetaine
10006,4605,polycarboxybetaine
10007,4606,polycarboxybetaines
10008,4607,polycarboxyl
10009,4608,polycarboxyl-OPS
10010,4609,polycarboxylate
10011,4610,polycarboxylate ether
10012,4610,polydimethylsiloxane monomethacrylate
10013,4610,poly(undecylenic acid)
10014,4610,poly(ethylene oxide)-poly(butylene terephthalate)
10015,4610,polyethylene glycol ethers
10016,4611,polycarboxylate ethers
10017,4611,polyaluminum sulfate
10018,4612,polycarboxylates
10019,4613,polycarboxylic ether
10020,4614,polyphosphazene polyacids
10021,4614,poly(n-alkylmethacrylates)
10022,4614,PMDA-PDA polyimide
10023,4614,polycarbyne
10024,4614,poly(squaramides)
10025,4615,polycardanol
10026,4616,polycardanols
10027,4617,polycatechol
10028,4618,polycatecholamine
10029,4618,chitosan-poly(ethylene oxide)
10030,4618,poly(glycerol sebacate urethane)
10031,4619,polycatechols
10032,4620,polycationic oxides
10033,4621,polychelate
10034,4621,polychelates
10035,4622,poly(alkoxyphosphazenes)
10036,4622,poly(oxyethylene phosphonate)
10037,4622,polyalicyclic
10038,4622,polyfluoroquinolines
10039,4622,polybenzoazoles
10040,4622,polydithiourethanes
10041,4622,allylated polyamides
10042,4622,polychloro
10043,4623,polychloroalkanes
10044,4624,polychlorobenzenes
10045,4625,polyamic ester
10046,4625,polychloromethylstyrene
10047,4626,polychlorophenols
10048,4627,polythylenes
10049,4627,polychloroprenes
10050,4628,polychlorostyrene
10051,4629,poly(cyclic carbonate)s
10052,4629,polycinnamates
10053,4630,NHC-poly(N-butylglycine)
10054,4630,polycitramides
10055,4631,pristine poly(MDS4P)
10056,4631,polycitric acid
10057,4631,poly(pyridopyrazine vinylene)s
10058,4632,polyclathrochelate
10059,4633,poly-Histidine
10060,4633,polyclone
10061,4634,polycondensate
10062,4635,polycondensates
10063,4635,polyether polyols
10064,4635,polyester polyols
10065,4636,polyethyleneglycol-diol
10066,4636,polycondensation
10067,4636,polyphosphonates
10068,4637,polycresol
10069,4637,poly(2‐ethoxyethyl acrylate)
10070,4637,poly(N-H-m-benzamide)
10071,4638,polycristalline
10072,4639,poly(DMSHD)
10073,4639,polycrotonates
10074,4640,poly(vinyl alcohol)‐calcium carbonate‐dicarboxylic acid
10075,4640,polycrylamide
10076,4640,alkyl poly(etheroxy) acrylate
10077,4641,polycryst-Pt
10078,4642,polynitrosoaniline
10079,4642,polycrystal
10080,4643,polycrystaline
10081,4644,Metallocene polyethylenes
10082,4644,graphite‐polybenzoxazine
10083,4644,poly α-olefin
10084,4644,DPP-polystyrene
10085,4644,polycrystalline ferrite
10086,4644,TCAC‐treated polyester
10087,4644,CNT-polybenzoxazine
10088,4644,polystyrene-DPP
10089,4644,polyisoprene H
10090,4644,laser‐treated polyamide
10091,4645,polycrystalline oxide
10092,4646,Makrofol polycarbonate
10093,4646,polycrystalline oxides
10094,4646,QD‐in‐polystyrene
10095,4647,polycrystalline silicon
10096,4648,VDP polyimide
10097,4648,polycrystallines
10098,4649,polycumulene
10099,4650,polycyanate
10100,4651,polycyanoacrylate
10101,4652,polypropylene oxide bis-carbonate
10102,4652,polyether-anhydrides
10103,4652,"polydimethylsiloxane-α,ω-diols"
10104,4652,chloromethylated polystyrenes
10105,4652,"α,ω-dihydroxypolydimethylsiloxane"
10106,4652,polycyanurates
10107,4652,poly(cyanurate)
10108,4652,polyfunctional amine
10109,4652,polyfunctional cyclic carbonates
10110,4652,polymethyl ricinoleates
10111,4652,polyacryldiethylenetriamine
10112,4652,polytriol
10113,4653,polycycle
10114,4654,polycycles
10115,4655,polycyclic alkaloid
10116,4656,poly(dialkylfluorenes)
10117,4656,poly(phenylenevinylenes)
10118,4656,polyfluorine
10119,4656,polycyclic arenes
10120,4656,polycyclic aliphatic
10121,4656,polylactamimides
10122,4656,poly(1-phenyl-1-octyne)
10123,4657,polycyclic cyclohexadienones
10124,4657,polyhydroxypyrrolidines
10125,4657,polyhydroxylated piperidine
10126,4657,polycyclic pyrazoles
10127,4657,polycyclic arynes
10128,4657,polysubstituted spirocyclic oxindoles
10129,4657,polycyclic pyrazole
10130,4657,polycyclic quinolines
10131,4657,poly(S-aryl thioester)
10132,4657,epoxypolyene
10133,4657,polyfunctionalized quinolines
10134,4657,polysubstituted anilines
10135,4657,polybromo
10136,4657,polyfulvene
10137,4657,polyenamines
10138,4657,polycyclic indolines
10139,4657,azapolycyclic
10140,4657,polyhydroxylated pyrrolidine
10141,4658,polyquinanes
10142,4658,polycyclic ether
10143,4658,polyhydroxylated indolizidine
10144,4658,polycyclic ethers
10145,4658,polyquinane
10146,4658,aminopolyols
10147,4658,polypropionates
10148,4659,polycyclic alkaloids
10149,4659,poly(phosphorus amidine)s
10150,4659,polyheterocycle
10151,4659,polyhydroxylated pyrrolidines
10152,4659,poly(isoquinoline)s
10153,4659,polyhydroxylated piperidines
10154,4659,polyfunctionalized heterocyclic
10155,4659,polyoxotantalates
10156,4659,polyhydroxylated alkaloids
10157,4659,poly-nitrogen
10158,4659,polycyclic nitrogen heterocycles
10159,4659,polycyclitols
10160,4659,polycyclic heterocycles
10161,4659,polycyclic quinoline
10162,4659,polycyclic indole
10163,4660,polycyclic hydrocarbon
10164,4660,polyol phosphate
10165,4661,polychlorobiphenyls
10166,4661,polycyclic hydrocarbons
10167,4662,polycyclic phosphonates
10168,4663,polycyclic thiophenes
10169,4664,polycycloalkanes
10170,4665,poly(MTCEVE)s
10171,4665,polycyclohexylmethacrylate
10172,4665,"poly(1,4-trans isoprene)"
10173,4666,polycyclooctadiene
10174,4667,polycyclopentadithiophenes
10175,4668,cycloaliphatic polyesters
10176,4668,polycyclosiloxane
10177,4669,polycysteine
10178,4669,"poly(Lysine-alt-N,N′-bis(acryloyl) diaminohexane)"
10179,4670,polycytidylic acid
10180,4671,polyalkylthiophene-Si
10181,4671,polydT-SH
10182,4672,polydadmac
10183,4673,poly-carboxylate
10184,4673,poly(propiolate)s
10185,4673,polydentate
10186,4674,polyamido
10187,4674,polydentate amine
10188,4674,poly(cadmium acrylate)
10189,4675,polydentate carbonate
10190,4675,polyester CO
10191,4675,polydentate carbonates
10192,4675,polystyrene benzene
10193,4676,polydepsipeptides
10194,4676,poly(ester-carbonate)s
10195,4676,poly((ether)ester)s
10196,4677,bio-polyol
10197,4677,polydextrose
10198,4677,biopolyol
10199,4678,poly(p‐phenylene ethynylene)s
10200,4678,polydiacetylene
10201,4678,polydiacetylenes
10202,4679,poly(n‐alkyl)
10203,4679,poly(vinylnaphthalene)
10204,4679,polydialkylfluorenes
10205,4680,polydialkylsilanes
10206,4680,NLO polyesters
10207,4681,polydiallyl dimethylammonium chloride
10208,4681,polyepicholorohydrin-dimethylamine
10209,4681,poly acryl amide
10210,4682,polydiallyldimethylammonium
10211,4682,polydiallyl dimethyl ammonium chloride
10212,4683,polydiallyldimethylammonium chloride
10213,4683,polydiallyldimethyl ammonium chloride
10214,4683,poly(diallyldimethylammonium) chloride
10215,4684,polydiarylfluorenes
10216,4685,poly(1TT-1APD)
10217,4685,polydiazocines
10218,4685,poly(sulfide-ether-amide)s
10219,4685,phosphonated polyamides
10220,4686,polydicyclopentylsiloxane
10221,4686,polycyanopropylmethylsiloxane
10222,4686,polydicyclohexylsiloxane
10223,4687,polydiethoxysiloxane
10224,4688,polydiethylene glycol adipate
10225,4688,α‐amino polystyrene
10226,4689,polydihydrosilane
10227,4690,polydimethacrylate
10228,4691,polydimethoxysilane
10229,4692,polydimethoxysiloxane
10230,4693,polydimethyl
10231,4694,polydimethyldiallylammonium chloride
10232,4694,polydiallyldimethyl-ammonium chloride
10233,4695,polydimethylsilane
10234,4695,poly(amide amino acid)
10235,4695,hydroxyl poly(amic acid)
10236,4696,polydimethylsiloxane diol
10237,4696,poly(caprolactone) triol
10238,4697,polydimethylsiloxane(PDMS)
10239,4697,polyethoxydisiloxane
10240,4698,polydimethylsiloxane-urea
10241,4699,poly-p-phenylene benzobisoxazole
10242,4699,polystirene
10243,4699,polydimethylsilylene
10244,4699,polydiorganosiloxanes
10245,4699,palladium end‐capped polyynes
10246,4700,polydiols
10247,4701,polydioxolane
10248,4702,poly(methylthiomethyl methacrylate)
10249,4702,polydiphenylacetylene
10250,4703,polydiphenylacetylenes
10251,4703,polydioxythiophenes
10252,4703,poly(n‐alkylsilsesquioxanes)
10253,4704,poly(imide-amides)
10254,4704,polydiphenylsilane
10255,4704,poly(imide-esters)
10256,4705,polydisilahydrocarbons
10257,4706,polydispersitya
10258,4707,polydisulfides
10259,4708,yttrium polyhydride
10260,4708,polydithiane
10261,4708,"poly(ethylene glycol) 2,4,6‐tris (1‐phenylethyl) phenyl ether methacrylate"
10262,4709,polydithienothiophene
10263,4710,polydithioesters
10264,4711,polydimethylsiloxane-divinylbenzene
10265,4711,polydivinyl benzene
10266,4712,polydiynes
10267,4712,poly(urethane-thiourea-imide)s
10268,4713,polydmdaac
10269,4714,polydodecamide
10270,4715,polydomain azo-LCN
10271,4716,poly-dopamine
10272,4716,polydopamine
10273,4716,poly(dopamine)
10274,4716,polyetheylenimine
10275,4717,polyelectrolite
10276,4718,polyelectrolyte poly(sodium 4-styrenesulfonate)
10277,4718,poly(PY)
10278,4718,poly(TPEO)
10279,4719,polyelectrolyteAll
10280,4720,cis‐polyarylacetylenes
10281,4720,polyelectrolyte‐surfactant
10282,4721,polyaniline emeraldine
10283,4721,polyemeraldine
10284,4722,polyenes
10285,4722,polyene
10286,4723,polyene backbones
10287,4724,polyenoyltetramic acid
10288,4725,polyenyl
10289,4726,polyaldols
10290,4726,polyenynes
10291,4726,"m,n-polyurethanes"
10292,4727,polyepichlorhydrin
10293,4728,epoxidized polyisoprene
10294,4728,epoxidized polybutadiene
10295,4728,polyepoxide
10296,4729,polyepoxides
10297,4729,m-polyaniline
10298,4729,linear poly(arylene ether)s
10299,4729,poly(oxyalkylene)diamine
10300,4730,polyepoxy
10301,4731,polyepoxypropylcarbazole
10302,4732,polyepoxysiloxane
10303,4733,poly(NPM-VEP)
10304,4733,poly(NBM-VEP)
10305,4733,polyepoxysiloxanes
10306,4734,polyester A
10307,4735,polyester PC
10308,4736,poly(o‐OMePA)
10309,4736,polyester PE‐m1‐m4‐C
10310,4736,poly(ASA)
10311,4736,poly(ETCA)
10312,4737,polyester acrylate
10313,4737,acrylic-polyurethane
10314,4738,poly(propyleneglycol)
10315,4738,polyester acrylates
10316,4738,poly(ethylene glycol) 200 diacrylate
10317,4738,polypropyleneglycol diacrylate
10318,4738,polyesteramid
10319,4738,acrylated polyesters
10320,4738,hydroxy telechelic polybutadiene
10321,4738,polyether acrylates
10322,4739,polytetrafluoroethane
10323,4739,polyester aluminum
10324,4740,poly butylene succinate
10325,4740,polyester amide
10326,4741,aliphatic poly(ester carbonate)s
10327,4741,polyester amides
10328,4742,polyester carbonate
10329,4743,poly(DEMA)
10330,4743,polyester carbonyl
10331,4744,polyester carboxyl
10332,4744,poly(MAPC)s
10333,4745,polydiol
10334,4745,polycarbonate diol
10335,4745,polyether diols
10336,4745,polyester diol
10337,4745,polyether diol
10338,4746,polyester diols
10339,4746,poly(ester)diol
10340,4746,polysiloxanediol
10341,4746,poly(methylhydrogensiloxane)
10342,4747,polyester glycol
10343,4748,polyetherpolyols
10344,4748,polycaprolactone glycol
10345,4748,polyester glycols
10346,4748,polyoxyethylene glycols
10347,4749,polyester hydroxyl
10348,4750,poly(caprolactone diol)
10349,4750,polyester imide
10350,4751,polyester imides
10351,4752,p-PMDE polyamic acid methyl ester
10352,4752,polyester macroglycol
10353,4752,polysiloxane diamine
10354,4753,polyester veil
10355,4754,deuterated poly(butadiene)
10356,4754,polyorganocarboranesiloxane
10357,4754,polyester vinylene
10358,4754,telechelic polyisoprenes
10359,4754,polypropylene hydroperoxides
10360,4755,polyester-amide
10361,4755,polyhydroxy ether
10362,4756,polyester-amides
10363,4757,polyester-diols
10364,4757,poly(L‐lactide) disulfides
10365,4757,poly(amide‐anhydrides)
10366,4758,polyester-ether
10367,4759,polyester-melamine
10368,4760,polyester-polyurethane
10369,4761,polyester-urethane
10370,4762,polyesteramide
10371,4763,polyesteramides
10372,4764,polyestercarbonate
10373,4765,polyestercarbonates
10374,4766,polyesterdiols
10375,4767,polyesterimide
10376,4768,polyesterimides
10377,4768,poly(hydroxyimide)s
10378,4769,alkyl polyglucoside
10379,4769,polyesterols
10380,4770,polyesterpolyol
10381,4770,poly(styrene‐alt‐NPMI)
10382,4770,poly(ETC)
10383,4771,polyesterurethanes
10384,4772,polyetheracrylate
10385,4772,polyester‐
10386,4773,polyester‐amine
10387,4774,polyester‐coated
10388,4775,polyester‐degrading
10389,4775,phosphopolysaccharide
10390,4776,polyvinyl pyrroloidone
10391,4776,polyester‐impregnated
10392,4777,polyester‐rich
10393,4778,polyester‐type
10394,4779,polyethelene
10395,4780,polyether OXPE
10396,4781,poly(amine amide) 6e
10397,4781,polyimide I‐6F
10398,4781,polyether TPPA‐a
10399,4782,polyether amide
10400,4783,polyether amines
10401,4784,polyether carbonate
10402,4784,PEO-polyimide
10403,4784,polydiene backbones
10404,4785,"poly(2,5-furandimethylene succinate)"
10405,4785,polyether ester
10406,4786,polyether esters
10407,4787,polyether imides
10408,4787,polynaphthylimides
10409,4787,alicyclic polyimide
10410,4787,polyperyleneimides
10411,4787,phthalic polyimides
10412,4787,polyterephthalamide
10413,4788,"poly(1,6-hexyl 1,2-ethyl carbonate)"
10414,4788,poly(oxyethyleneglycol)
10415,4788,polyether macrodiol
10416,4789,polyether monoamine
10417,4790,polyether nitrile
10418,4790,poly(epoxide)s
10419,4791,polyether polycarbonate
10420,4792,polyester‐modified
10421,4792,polyether polyol
10422,4793,polyether sulphone
10423,4794,polyether triol
10424,4794,polyether triols
10425,4795,EO‐polyether
10426,4796,polyether urethanes
10427,4797,poly(NBEDPY)
10428,4797,polyether-amine
10429,4797,polyurethane‐modified epoxy
10430,4798,polyether-diol
10431,4798,polyether-pentol
10432,4799,polyether-ester
10433,4800,polyether-esterurethanes
10434,4800,poly(aliphatic esters)
10435,4801,polyether-imide
10436,4801,poly(phenyl sulfide)
10437,4802,polyether-polyester
10438,4802,poly(vinyl-4-methoxy cinnamate)
10439,4803,poly(urethane‐benzoxazine)
10440,4803,polyether-polythioether
10441,4804,polyether-urea
10442,4805,polyetheramide
10443,4806,polyetheramide polyols
10444,4806,cyclic poly(L‐lactide)s
10445,4807,polyetheramides
10446,4807,aliphatic polyester diols
10447,4808,polyetheramine
10448,4808,polyoxypropylenetriamine
10449,4808,polyether amine
10450,4808,polyoxyalkyleneamine
10451,4808,poly(oxypropylene)diamine
10452,4809,polyethercarbonate
10453,4810,polyetherdiamines
10454,4811,poly(tetramethylene oxide) diol
10455,4811,poly(ethylene adipate)diol
10456,4811,polyetherdiol
10457,4811,polyesterdiol
10458,4812,polyetherester
10459,4812,aliphatic polyols
10460,4812,Mannich polyol
10461,4813,poly(hexylene adipate)
10462,4813,poly(ester-ether urethane)s
10463,4813,polyetheresteramide
10464,4814,poly(dimethyltin glutarate)
10465,4814,polyetheresters
10466,4814,polymaleimides
10467,4815,polyethermide
10468,4816,polyetherol
10469,4816,"hydroxytelechelic cis‐1,4‐polyisoprene"
10470,4816,poly(hexanedithiol‐adipate)
10471,4817,polyglycerol polyglycidyl ether
10472,4817,polyetherols
10473,4817,glycerol polyglycidyl ether
10474,4817,sorbitol polyglycidyl ether
10475,4818,polyethersolfune
10476,4819,polyethersufone
10477,4820,polyethersulfones
10478,4821,polyethertriamine
10479,4822,polyether‐
10480,4822,polycarbonate‐
10481,4823,poly(Z-lysine)
10482,4823,polyricinoleates
10483,4823,polyether‐T6T6T
10484,4823,penta‐armed poly(ε‐caprolactone)s
10485,4824,polyether‐modified
10486,4825,polyether‐segmented
10487,4826,polybutadine
10488,4826,polyetherpolyol
10489,4826,polyether‐type
10490,4826,poly(methyl methyacrylate)
10491,4827,polyethlyene
10492,4828,polyethoxylate
10493,4828,poly(AEMA-PEGMA)
10494,4829,poly(Lys-25)
10495,4830,polyethoxylsiloxane
10496,4830,polyethoxysiloxane
10497,4830,polyethoxysiloxanes
10498,4831,"poly(1,6-hexyl-1,5-pentylcarbonate) diol"
10499,4832,polyglycidol hydroxy
10500,4832,polyethyl acrylate
10501,4832,poly(methyl) methacrylate
10502,4833,polyethylacrylate
10503,4834,polyethylamine
10504,4835,polyethylen
10505,4836,polyethylene adipate
10506,4837,polyethylene furanoate
10507,4838,polyethylene glycerol
10508,4839,polyethylene glycol   diacrylate
10509,4839,poly(propylene glycol)diacrylate
10510,4840,polyethylene glycol 200 maleate
10511,4841,polyethylene glycol 2000 MME
10512,4842,polyethylene glycol 600 diacrylate
10513,4843,polyester triol
10514,4843,polyethylene glycol acrylate
10515,4844,polyethylene glycol diamine
10516,4845,poly-(ethylene glycol) diacrylate
10517,4845,polyethylene glycol dimethacrylate
10518,4845,poly (ethylene glycol) dimethacrylate
10519,4846,polyethylene glycol dimethylether
10520,4846,polyether-anhydride
10521,4847,polyethylene glycol ditosylate
10522,4848,polyethylene glycol ether
10523,4849,polyethylene glycol glycerides
10524,4850,polyethylene glycol methyl ether
10525,4851,polyethylene glycol methyl ether acrylate
10526,4852,polyethylene glycol methyl ether methacrylate
10527,4853,polyethylene glycol monolaurate
10528,4854,polyethylene glycol monomethylether
10529,4855,"polyethylene glycol p-(1,1,3,3-tetramethylbutyl)-phenyl ether"
10530,4856,polyethylene glycol tert‐octylphenyl ether
10531,4857,polyethylene glycol-bis-carbamate dimethacrylate
10532,4857,polyethylenepolyamines
10533,4858,polyethylene hydroperoxides
10534,4859,polyethylene imines
10535,4859,poly(alkene oxide)s
10536,4860,polyethylene methacrylate
10537,4861,polyethylene mono‐alcohol
10538,4861,poly(TCDVE‐ran‐NBVE)
10539,4862,polyethylene naphthalate
10540,4862,polyethylene glycol terephthalate
10541,4862,polyethyleneterphthalate
10542,4862,polyethylene napthalate
10543,4863,"polyethylene naphthalene-2,6-dicarboxylate"
10544,4864,poly-p-phenylenediamine-terephthalamide
10545,4864,polyethylene oxazoline
10546,4865,polyethylene oxide-polypropylene oxide-polyethylene oxide
10547,4866,polyethylene polyamine
10548,4867,polyethylene succinate
10549,4868,polyethylene sulfone
10550,4869,poly(vinylformamide)
10551,4869,"poly(ethylene 2,6-naphthalene-dicarboxylate)"
10552,4869,polyethylene telephthalate
10553,4870,polyethylene terephthalates
10554,4871,polyethylene teraphthalate
10555,4871,polyethylene terepthalate
10556,4871,poly (ethylene terephtalate)
10557,4872,polyethylene vinyl acetate
10558,4873,polyethylene(terephthalate)
10559,4874,polyethylene-butene
10560,4875,polyphialides
10561,4875,polyethylene-degrading
10562,4876,poly(ethylenglycol)
10563,4876,polyethylene-glycol
10564,4877,polyethylene-octene
10565,4877,poly(ethylene-octene)
10566,4878,polymolybdenum oxide
10567,4878,poly-Trp
10568,4878,polyethylene-polyamine
10569,4878,TiO2‐polytetramethylacrylate
10570,4879,polyethylene-wax
10571,4879,"poly(5-methylene-2-isopropyl-1,3-dioxolan-4-one)"
10572,4880,polyethyleneamine
10573,4880,polyoxyethylene   sorbitan laurate
10574,4881,polyethylene glycol 30-dipolyhydroxystearate
10575,4881,polyethyleneglycol 30-dipolyhydroxystearate
10576,4881,alkyl aryl polyglycol ether
10577,4882,polyethyleneglycol acrylate
10578,4882,AB2 polystyrene
10579,4882,poly(n-hexyl isocyanate)s
10580,4883,polyethyleneglycol methacrylate
10581,4884,polyethyleneglycols
10582,4885,poly(glutamate)
10583,4885,poly(γ-glutamate)s
10584,4885,polyethyleneimines
10585,4886,thiolated poly(methacrylic acid)
10586,4886,polyethylenemine
10587,4887,polyethylenepolyamine
10588,4887,chloromethyl polysulfone
10589,4888,polyethylenepropylene
10590,4889,polyether-sulfone
10591,4889,polyethyleneterephtalate
10592,4890,poly(ethylene-terephtalate)
10593,4890,polyvinyl-chloride
10594,4890,polyethylene terephathalate
10595,4890,polyethylene terephtalate
10596,4890,polyethyleneterephthalate
10597,4890,polyethylene terphthalate
10598,4891,polyethylenetherephthalate
10599,4892,polyethylene‐alumina
10600,4892,polynobornene
10601,4892,poly1-hexene
10602,4893,polyethylene‐clay
10603,4893,polystyrene-MMT
10604,4893,poly(ether-ketone)s
10605,4894,polyethylene‐like
10606,4895,polyethylene‐l‐tartaramide
10607,4895,"polyethylene‐α,α‐trehaluronamide"
10608,4896,poly(ethylene oxide)‐polyurethane
10609,4896,polyethylene‐oxide diamine
10610,4897,polyethylenglycol
10611,4898,DOPO-homopolyester
10612,4898,polyethylenic
10613,4899,poly(NIPAAm-st-HEAAm)
10614,4899,polyethyleniminated polyoxypropylenediamines
10615,4900,polyethylenimines
10616,4901,telechelic poly(ethylene glycol)
10617,4901,polyethylenoxide
10618,4902,polyethylenterephthalate
10619,4903,polyethylenyl
10620,4904,polyethylhexylacrylate
10621,4904,polyethylhexylacrylate\polyvinyl alcohol
10622,4905,polyethyne
10623,4906,poly P-3c
10624,4906,polyethynylene-carbazole
10625,4907,polyfermenticin SCD
10626,4908,polyferric chloride
10627,4908,polyferric sulfate
10628,4909,polyferrocenes
10629,4909,polyferrocenylenes
10630,4910,polyferrocenyl
10631,4911,"poly(1,1‐dihydroperfluorooctyl acrylate)"
10632,4911,polyferrocenyldimethylsilane
